"Date.Lodged","National","Ashburton District","Auckland","Buller District","Carterton District","Central Hawkes Bay District","Central Otago District","Christchurch","Clutha District","Dunedin","Far North District","Franklin District","Gisborne District","Gore District","Grey District","Hamilton","Hastings District","Hauraki District","Horowhenua District","Hurunui District","Invercargill","Kaikoura District","Kaipara District","Kapiti Coast District","Kawerau District","Lower Hutt","Mackenzie District","Manawatu District","Manukau","Marlborough District","Masterton District","Matamata-Piako District","Napier","Nelson","New Plymouth District","North Shore","Opotiki District","Otorohanga District","Palmerston North","Papakura District","Porirua","Queenstown-Lakes District","Rangitikei District","Rodney District","Rotorua District","Ruapehu District","Selwyn District","South Taranaki District","South Waikato District","South Wairarapa District","Southland District","Stratford District","Tararua District","Tasman District","Taupo District","Tauranga District","Thames-Coromandel District","Timaru District","Upper Hutt","Waikato District","Waimakariri District","Waimate District","Waipa District","Wairoa District","Waitakere","Waitaki District","Waitomo District","Wanganui District","Wellington","Western Bay Of Plenty District","Westland District","Whakatane District","Whangarei District"
"1997-06-01",210.340831546981,136.666666666667,304.595451219512,113.90625,124,120.861111111111,120.842105263158,187.647058823529,98.0447368421053,149.908333333333,151.442352941176,218.711340206186,147.229081632653,97.9166666666667,126.707317073171,190.077898550725,155.954081632653,145.833333333333,126.805555555556,133.75,134.634146341463,162,111.670588235294,181.090909090909,135,197.099590163934,NA,144.528301886792,265.325938566553,150.229885057471,118.690476190476,133.55223880597,176.9625,176.082417582418,151.307627118644,286.363221884499,129.8,136.25,170.597777777778,237.727272727273,204.235294117647,190.705521472393,98.6,235.025641025641,157.345991561181,113.25,207.222222222222,139.109722222222,126.884431818182,107,116.847826086957,109.64,101.666666666667,168.537313432836,152.821782178218,195.872403560831,153.808219178082,127.131578947368,169.709302325581,150.960625,183.645833333333,95,160.718446601942,119.5,257.372374429224,111.6,113.116666666667,126.915584415584,271.084287878788,166.415094339623,129.473684210526,163.305084745763,166.038961038961
"1997-07-01",208.427167157344,129.384,290.74372955289,121.071428571429,112,121.617647058824,122.285714285714,186.295161290323,96.5,142.385989010989,149.104347826087,212.344017094017,138.168888888889,115.965384615385,138.409090909091,190.273374777975,157.02688172043,141.176470588235,123.722222222222,110.115384615385,125.394736842105,121.666666666667,122.374,184.736842105263,141.190476190476,193.484,105.555555555556,154.576271186441,265.844632768362,146.981981981982,114.754098360656,141.923076923077,174.331707317073,166.576555023923,147.323818897638,289.993670886076,142.5,137,169.724310344828,244.495412844037,194.662921348315,205.075966850829,113.75,236.976804123711,158.369402985075,125.008620689655,186.5,122.253333333333,120.441875,122.5,115.218,106.483870967742,103.638372093023,165.328947368421,163.581560283688,199.549763033175,152.990804597701,122.345679012346,180.570588235294,178.668548387097,173.476923076923,79.62,168.26,97.7,258.478957915832,117.5,115.555555555556,126.75,255.65854676259,153,136.444444444444,168.660256410256,172.232766990291
"1997-08-01",206.938659074859,122.5,294.25404609475,100.552941176471,111.666666666667,123.888888888889,118.806451612903,183.842352415027,100.714285714286,150.865415549598,149.044230769231,211.622807017544,143.097857142857,104.210526315789,125.945945945946,186.268166089965,158.174825174825,142.4,131.5875,136,125.862745098039,NA,124.180769230769,179.805194805195,129.758620689655,190.162361623616,86.6666666666667,149.384615384615,272.203308823529,146.262626262626,111.805555555556,140.520634920635,169.523121387283,174.04375,161.696202531646,278.508716323296,139,125.384615384615,162.313953488372,238.933823529412,207.395833333333,179.400568181818,117.121212121212,228.676165803109,166.785185185185,138.181818181818,159.307692307692,138.7904,119.997901234568,122.75,107.389705882353,114.833333333333,100.338235294118,167.724637681159,164.485294117647,193.910290237467,157.083333333333,120.89,169.326315789474,152.140845070423,173.469387755102,96.81,164.447368421053,116.715384615385,257.239224137931,110.192307692308,101.333333333333,127.741379310345,263.187039764359,164.795918367347,127.888888888889,159.473684210526,163.099732620321
"1997-09-01",206.63810302045,122.434848484848,293.694885361552,127.1875,115.384615384615,125.875,124.40625,183.463943089431,111.666666666667,160.541037463977,145.125,212.964601769911,153.171290322581,108.214285714286,130.644,183.897345132743,156.18954248366,131.933333333333,139,92.2916666666667,121.091935483871,NA,119.427083333333,195.008928571429,140,197.803418803419,81.4375,147.278082191781,263.799907264297,144.460280373832,118.593220338983,138,167.690721649485,175.599489795918,151.213389121339,281.53313253012,135,134.285714285714,138.312987012987,245.813953488372,192.146464646465,176.521739130435,116.735714285714,231.272321428571,166.072368421053,108.148148148148,166.888888888889,118.65612244898,122.790340909091,100.5,131.590909090909,110.909090909091,107.352941176471,164.177777777778,165.251798561151,197.580213903743,147.69014084507,122.232941176471,171.481927710843,154.257721518987,160.079365079365,86.6333333333333,173.077669902913,93.5785714285714,256.155397196262,128.157894736842,128.461538461538,130.175675675676,259.044100719424,176.713114754098,108.058333333333,153.136363636364,165.383769633508
"1997-10-01",209.028228293211,123.965517241379,296.77354959451,105,125,135.717948717949,116.527777777778,186.202474418605,102.307692307692,186.747093023256,155.044523809524,222.350427350427,139.871774193548,97.8,128.852173913043,184.074112734864,162.658385093168,131.588,130.983606557377,108.138888888889,119.384057971014,NA,131.25,182.894736842105,137.727272727273,201.832046332046,93,141.5,259.869252873563,149.252336448598,119.096385542169,141.931818181818,167.743421052632,176.129533678756,158.76179245283,280.330804248862,135,121.666666666667,152.482578397213,239.846153846154,200.416666666667,179.175961538462,119.57037037037,228.78612716763,169.855371900826,109.510869565217,158.470588235294,130.372807017544,118.587209302326,114,104.759259259259,112.066666666667,104,152.944,155.340909090909,199.077448747153,146.651685393258,117.535714285714,170.189873417722,160.869565217391,171.384615384615,98,169.944444444444,97.925,251.235733333333,113.4375,124.642857142857,124.266055045872,254.243034055728,167.853658536585,139.375,155.808823529412,167.778909952607
"1997-11-01",210.679887057952,128.194444444444,296.358803738318,122.8125,126.875,124.181818181818,121.357142857143,188.900934579439,98.46,189.790586592179,150.465625,218.234042553192,140.965217391304,95.5566666666667,120.576923076923,189.662002945508,157.214765100671,130.47619047619,134.081632653061,125.714285714286,118.007575757576,120,136.346153846154,187.111111111111,131.797297297297,194.364734299517,86.9090909090909,145,261.641666666667,148.622222222222,116.328125,142.7425,174.904761904762,170.541353383459,161.55601659751,280.13612565445,NA,NA,181.488805970149,243.211009174312,196.385416666667,178.32037037037,109.5,236.978527607362,165.68023715415,106.774193548387,180.722222222222,123.304310344828,124.692771084337,110.59,113.368,108.75,106.75,171.66,164.154135338346,193.677865853659,150.820512820513,120.458333333333,178.802197802198,152.193181818182,173.951612903226,NA,169.294117647059,102.280555555556,254.305255813953,115,99.1375,125.353448275862,259.550419485792,167.14,119.62,152.529166666667,171.734948979592
"1997-12-01",207.361462189318,125.967741935484,281.049068142108,107.8125,121.111111111111,121.244827586207,124.183720930233,187.63184079602,97.7090909090909,167.529792746114,151.397894736842,210.663265306122,143.810810810811,116,135.47619047619,190.291198501873,157.262411347518,138.722,126.730666666667,NA,116.604316546763,NA,118.75,187.685185185185,131.304347826087,209.427705627706,96.25,149.231538461538,260.997198879552,144.060784313725,113.012820512821,137.44,171.915254237288,168.459839572193,154.816176470588,285.879964349376,131.875,133.888888888889,169.724358208955,250.582191780822,204.622641509434,174.282738095238,103.04347826087,229.923469387755,167.801660516605,126.052631578947,181.5,130.701754385965,125.331451612903,115.714285714286,114.305357142857,104.772727272727,104.883720930233,165.9875,160.461904761905,197.830459770115,155.005660377358,121.075268817204,176.931818181818,153.363636363636,165.2,112.8,162.977528089888,105.416666666667,253.213235294118,95.8892857142857,116.071428571429,125.758928571429,262.063675832127,172.547169811321,113.525,152.573529411765,158.003005464481
"1998-01-01",207.465495125215,115.277777777778,287.23358476475,106.9125,NA,130.740740740741,110.678846153846,191.332894736842,89.336,176.822872340426,150.27734375,223.630952380952,136.181818181818,103.095238095238,137.758620689655,194.183123877917,164.683229813665,151,148.615384615385,128.95,117.156862745098,NA,117.45,186,132.75,194.598790322581,68.4611111111111,139.129473684211,268.69269005848,153.2925,122.936507936508,144.692156862745,170.19387755102,178.178191489362,148.946496815287,285.755488215488,108.854545454545,111.666666666667,177.024390243902,249.789473684211,210.585227272727,167.322164948454,112.391304347826,232.703448275862,161.611111111111,105.151515151515,177.083333333333,131.536170212766,121.150684931507,125.416666666667,87.8410714285714,107.515789473684,106.296296296296,169.868571428571,167.60202020202,197.225080385852,150.365853658537,120.255454545455,177.3,162.155172413793,186.25,95.775,175.441176470588,113.076923076923,251.862637362637,100.514285714286,113,133.475609756098,261.188844086022,172.872727272727,117.5,165.608695652174,160.791265060241
"1998-02-01",206.598495790033,121.95652173913,286.429602888087,104.1,121.666666666667,126.718974358974,123.448275862069,188.204252122796,97.054,162.263223140496,147.278482142857,219.516339869281,139.674045801527,104.71724137931,143.674285714286,189.687902187902,155.326530612245,133.727586206897,130.675675675676,141.642857142857,115.17037037037,139.166666666667,103.593181818182,200.660377358491,128.3325,199.115384615385,89.65,142.811111111111,263.647360703812,150.983606557377,121.769230769231,149.574074074074,174.337662337662,179.43654822335,153.839416058394,285.669552669553,121.377777777778,164.166666666667,176.558653846154,244.154411764706,195.683544303797,167.367816091954,113.653333333333,233.492227979275,160.657894736842,109.011627906977,173.529411764706,119.895384615385,118.260898876404,113.561538461538,97.1666666666667,114.444444444444,102.937962962963,169.696629213483,162.226548672566,196.136363636364,157.509459459459,114.694807692308,170.575221238938,151.144666666667,169.868421052632,106.363636363636,162.450549450549,93.5666666666667,249.68527027027,100,93.44,126.864880952381,266.194316455696,170.176271186441,106.415789473684,154.348507462687,158.698138297872
"1998-03-01",210.195202726442,117.678571428571,290.737413622902,112.214545454545,115,124.825,121.911764705882,197.475652701882,101.673684210526,175.661935881628,151.268173076923,214.174107142857,148.157894736842,103.335416666667,119.259259259259,192.983499377335,156.648351648352,132.503846153846,136.917808219178,123.214285714286,117.843511450382,156.428571428571,123.328260869565,189.959677419355,123.788235294118,211.612301886792,88.5714285714286,144.154929577465,262.8,150.278,123.767123287671,136.874166666667,165.288590604027,173.465753424658,152.272727272727,288.899147727273,135.384615384615,130.714285714286,184.105992141454,246.913043478261,210.574621848739,164.87265625,107.423529411765,234.743644067797,161.660493827161,111.872222222222,178.047058823529,119.625,115.157757009346,122.222222222222,106.293548387097,105.833333333333,105.681818181818,163.025,164.613114754098,197.93023255814,151.790410958904,124.278846153846,172.286764705882,154.992682926829,167.230769230769,100.555555555556,167.974489795918,93.7125,249.792510121457,96.475,115.011111111111,129.240196078431,272.014730603448,162.034722222222,126.363636363636,145.400746268657,165.355217391304
"1998-04-01",209.78777972028,124.6875,289.614942528736,110.769230769231,122.083333333333,124.393939393939,116.489361702128,189.598006509357,86,159.360227272727,154.717452830189,219.028070175439,145.260504201681,109.473684210526,139.166666666667,185.54,155.076923076923,148.4375,131.935483870968,107.927272727273,114.461538461538,NA,135.909090909091,187.737634408602,136.333333333333,189.623574144487,NA,139.468085106383,262.322670375522,157.420560747664,125.032894736842,136.4984375,171.140350877193,180.446022727273,154.469026548673,281.088928571429,130.769230769231,122.571428571429,176.517006802721,237.111111111111,202.745098039216,164.128712871287,107.16935483871,237.292070484582,167.512142857143,106.627027027027,154.073529411765,136.346153846154,121.282894736842,132.5,88.4444444444444,113.684210526316,109.969696969697,169.910144927536,166.589285714286,195.511337868481,160,111.326530612245,186.114457831325,155.751764705882,175.169491525424,94.9777777777778,168.61320754717,102.042307692308,251.630382022472,110,NA,133.380769230769,274.200119680851,186.548387096774,117.777777777778,157.393981481481,164.123446327684
"1998-05-01",205.645327668882,161.914893617021,287.408281609195,105.408571428571,116.5,130.375,127.086486486486,183.823462757528,94.3722222222222,155.275265957447,156.206578947368,214.822764227642,142.489795918367,109.72,130,186.919350180505,160.764880952381,145,138.046875,127.916666666667,120.85401459854,NA,125.919444444444,188.738636363636,122.11724137931,201.979885057471,95,151.203125,258.938970588235,151.842105263158,118.328767123288,139,172.683333333333,177.521531100478,153.778260869565,278.978177339901,125.636363636364,NA,159.436877076412,252.371134020619,203.607594936709,161.48,107.457894736842,226.886274509804,163.578231292517,117.032142857143,165.68,126.609482758621,119.912150537634,108.26,97.2727272727273,113.235294117647,101.764705882353,172.157647058824,165.4,196.305084745763,155.961038961039,120.731707317073,172.746666666667,153.87012987013,181.594202898551,105.833333333333,170.676470588235,114.784375,249.669082125604,114.194642857143,133,126.441441441441,268.572740112994,174.642857142857,114.063636363636,152.031,168.686428571429
"1998-06-01",207.397582408481,138.658536585366,289.818339100346,107.666666666667,117.272727272727,127.352941176471,120.15625,185.07367965368,108.947368421053,153.971751412429,151.380898876405,216.733870967742,142.319402985075,96.4796296296296,115,187.813796133568,159.194126213592,145.945714285714,142.589285714286,138.181818181818,119.4140625,126,124.576470588235,195.645161290323,129.239393939394,203.019572953737,113,150.727272727273,262.384333821376,148.21347826087,125.808823529412,152.194444444444,171.011049723757,183.807881773399,150.959595959596,276.330924855491,161.111111111111,174,169.41134751773,242.444035087719,208.323529411765,175.059829059829,95.496,226.902714932127,166.218103448276,145.189189189189,190.909090909091,124.565217391304,125.486486486486,123.076923076923,110.631578947368,113,105.863636363636,164.614583333333,166.585333333333,196.765498652291,146.801298701299,119.940476190476,188.6578125,157.86975308642,170.357142857143,101.666666666667,167.5,107.222222222222,254.895739910314,103.703703703704,121.666666666667,123.475177304965,262.679104477612,178.013888888889,126.466666666667,157.761176470588,163.231308411215
"1998-07-01",208.382259943291,136.2,281.807010159652,110.769230769231,NA,126.351351351351,119.284722222222,183.635850340136,99.7058823529412,149.019833333333,147.648739495798,217.201492537313,141.522448979592,104.562424242424,133.194444444444,185.025041736227,163.479591836735,142.507692307692,131.321428571429,155.714285714286,114.692307692308,129,136.615384615385,194.56,124.107142857143,207.563139931741,88.3964285714286,148.4375,259.000993464052,151.018691588785,125.853658536585,136.020408163265,169.847058823529,178.497395833333,157.04,274.282345828295,142.036363636364,120,163.340753424658,237.898550724638,196.897196261682,187.900763358779,105.333333333333,226.565420560748,162.5,120.587837837838,173.529411764706,133.455882352941,123.449784946237,108.125,92.79,109.393939393939,104.092272727273,160.588888888889,161.51376146789,189.703225806452,155.467816091954,121.346315789474,174.596153846154,160.152173913043,167.448979591837,110,160.883177570093,112.857142857143,249.918063872255,108.2,110.6,130.164912280702,267.616304347826,173,123.909090909091,161.584269662921,169.417682926829
"1998-08-01",206.024583132142,116.25,284.804890738814,110.4375,121.785714285714,125.357142857143,126.346153846154,178.376923076923,104.782608695652,155.545161290323,149.453070175439,215.367647058824,145.173846153846,98.8270588235294,124.6875,187.178135095448,165.597989949749,152.857142857143,138.25,141.428571428571,117.168067226891,108.52,145.652173913043,186.143617021277,119.9,192.088853503185,97,145.8,256.219355704698,146.173913043478,119.757142857143,138.01724137931,177.150753768844,173.947368421053,148.063829787234,267.075,142.727272727273,127.857142857143,164.568014705882,235.641025641026,204.827586206897,183.541666666667,114.870512820513,220.25845410628,164.033568904594,121.666666666667,183.4375,127.397540983607,125.454691358025,122.5,101.55,111.052631578947,102.426666666667,158.641975308642,161.626035502959,195.354114713217,151.223837209302,120.439795918367,180.405555555556,145.259420289855,165.409722222222,NA,172.837837837838,102.196153846154,245.657050209205,105.588235294118,114.210526315789,132.354285714286,263.97225464191,163.391836734694,106.875,155.432098765432,160.015024630542
"1998-09-01",206.503401923881,120.769230769231,286.061232044199,106.384615384615,112.666666666667,125.588235294118,110.785714285714,183.739215189873,95.4842105263158,158.445364238411,146.48982300885,216.415652173913,136.221487603306,100.230909090909,132.205882352941,185.013539651838,159.843243243243,141.551724137931,129.214285714286,138.333333333333,114.073825503356,NA,135.727272727273,197.183928571429,126.047058823529,197.553846153846,97.1428571428571,137.236111111111,255.754498714653,152,118.703703703704,137.096774193548,173.150289017341,175.603773584906,149.803738317757,268.591922005571,124.090909090909,130,162.918819188192,238.047619047619,194.134146341463,157.564102564103,110.454545454545,222.375,161.689419795222,105.528571428571,155,120.856481481481,120.922903225806,112.222222222222,109.13125,106.666666666667,105.948936170213,166.168831168831,159.039655172414,192.512897435897,147.97972972973,114.38202247191,173.89010989011,159.737662337662,169.926470588235,122,171.197916666667,118.333333333333,243.504508547009,95.5882352941177,125.625,130.925925925926,264.66773657289,168.051948051948,123.076923076923,158.652027027027,158.93375
"1998-10-01",207.378991581901,129.2,280.409921875,118.125,120.714285714286,125.185185185185,112.647058823529,182.74594078319,94.45,191.290498533724,153.512727272727,219.130434782609,141.932926829268,103,127.833333333333,190.606335282651,159.014526315789,149,127.816666666667,133,109.264705882353,144,138.478260869565,190.580357142857,135.909090909091,205.125,98,144.528301886792,252.203288490284,148.647540983607,121.25,146.637931034483,168.993548387097,171.258241758242,148.372093023256,272.953237410072,131.666666666667,141.428571428571,162.852140077821,236.483050847458,201.745283018868,158.229166666667,111.309523809524,226.938073394495,165.12,106.95652173913,192,125.120547945205,116.25,NA,105.3125,106.782608695652,98.59375,176.712328767123,161.590909090909,190.47619047619,152.922857142857,122,171.3125,155.940714285714,170.277777777778,NA,164.666666666667,86.925,243.289510638298,97.2342105263158,98.4,130.109489051095,262.821529745042,164.492647058824,117.857142857143,159.233333333333,165.36875
"1998-11-01",206.845592428712,128.484848484848,280.57855567806,117.5,125.454545454545,125.214285714286,112.5,180.204213241617,98.6666666666667,169.953846153846,149.372115384615,215.416666666667,139.207317073171,104.285714285714,140.8,187.443014705882,158.690721649485,139.022580645161,130.822580645161,118.111111111111,109.20979020979,NA,142,200.52380952381,125.782608695652,193.738056680162,73.3653846153846,142.4,254.786980337079,145.185567010309,127.246376811594,143.095238095238,175.015625,169.736196319018,155.668246445498,270.782936010038,125.583333333333,NA,174.705882352941,241.203947368421,201.844660194175,163.642857142857,108.739130434783,222.938864628821,164.133663366337,107.620689655172,168.928571428571,115.257692307692,119.468085106383,116.153846153846,100.580769230769,111.388888888889,109.137931034483,166.354430379747,159.696551724138,187.43119266055,151.785483870968,120.305555555556,177.715789473684,155.229850746269,171.538461538462,106.5,163.787878787879,111.428571428571,240.075301204819,105.357142857143,112.142857142857,127.703703703704,260.738016336056,171.413043478261,119.666666666667,159.103896103896,162.163963963964
"1998-12-01",205.261669464496,130.106382978723,275.343981173865,120,124.166666666667,125.945945945946,112.583333333333,186.151384083045,90.3411764705882,165.085025380711,162.049056603774,214.76171875,141.290598290598,100.714285714286,121.195,196.084100719424,158.475,133.481818181818,127.773076923077,119.166666666667,110.2875,NA,127.028571428571,181.298076923077,128.246666666667,212.521320754717,NA,150.5,252.397820163488,150.43795620438,121.649350649351,143.177142857143,168.543859649123,180.641711229947,149.553990610329,269.011393568147,132.222222222222,NA,171.533149171271,230.58064516129,201.907894736842,160.414814814815,111.284848484848,224.009661835749,165.01976284585,107.222222222222,177.727272727273,130.589743589744,136.009433962264,117.5,116.72,106.779310344828,111.666666666667,172.302857142857,167.307407407407,188.651436031332,149.198245614035,119.558947368421,177.390243902439,162.901234567901,174.782608695652,98.5125,164.123711340206,122.94375,240.53667405765,109.565217391304,120.783333333333,127.102272727273,256.352331606218,160.75,117.5,143.252916666667,165.56015936255
"1999-01-01",205.328362185036,120.850909090909,280.187418086501,112.307692307692,NA,122.727272727273,110.871666666667,182.354672897196,87.2333333333333,183.791744840525,150.4296875,214.876923076923,151.578947368421,116.944444444444,117.2,193.265700934579,155.260479041916,146.578947368421,129.746031746032,158,115,NA,118.157142857143,184.418604651163,123,201.495744680851,95.625,149.841666666667,261.443907156673,139.5625,116.119047619048,142.278260869565,177.70987654321,176.565476190476,151.477272727273,264.787655417407,126.6,139,170.300724637681,237.012987012987,215.1,174.691919191919,116.363636363636,219.775465838509,162.68202764977,110.434782608696,176.666666666667,118.394444444444,111.895454545455,NA,93.675,107.826086956522,99,167.467532467532,163.80303030303,194.003115264798,150.6175,120.637721518987,179.291666666667,148.699305555556,173.805970149254,NA,169.540816326531,103.166666666667,241.997259475219,133.230769230769,118.885,125.774253731343,267.035054794521,163.497916666667,103,149.1796875,163.122598870056
"1999-02-01",206.970622882821,129.339130434783,279.910722833892,99.0625,128.571428571429,107.458,118.763157894737,190.617104154124,93.6838461538461,164.834821958457,150.065740740741,219.0234375,146.1104,100.6975,124.391538461538,195.80138721351,159.185714285714,126.724,138.454545454545,106.428571428571,112.330061349693,NA,134.07,196.138211382114,126.432,209.608150470219,90.625,144.661016949153,249.777036048064,141.990740740741,123.13829787234,141.959836065574,171.438095238095,169.873684210526,153.04756097561,270.54885786802,126.6,119.909090909091,177.628865979381,232.413793103448,210.485436893204,165.891509433962,106.875,222.93137254902,164.682119205298,98.7596153846154,183.216666666667,124.961403508772,119.71404494382,134.5,85.890625,102.142857142857,105.609756097561,153.216666666667,159.5109375,191.66669047619,150.5,116.725274725275,176.527272727273,170.76186440678,171.616393442623,106.666666666667,174.300427350427,100.885,237.450099800399,101.842105263158,130.194736842105,128.063694267516,275.182868142445,173.903571428571,113.333333333333,149.873,164.496900826446
"1999-03-01",204.605680046018,119.721052631579,275.942979452055,105.04,NA,120.967741935484,113.938,189.246261891438,98.8875,178.194164619165,144.988970588235,212.976618705036,147.135483870968,96.627,130.582352941176,187.033370411568,155.319634703196,141.666666666667,136.038961038961,106.954545454545,108.650406504065,119.285714285714,132.040625,199.765625,128.666666666667,203.248057971015,77.9090909090909,145.822368421053,250.64219330855,160.621428571429,119.166666666667,144.803571428571,174.025125628141,171.691469194313,142.668502202643,267.083535108959,134,139.166666666667,178.660535117057,233.603125,206.380952380952,165.05303030303,116.463414634146,212.16875,162.097192982456,114.454545454545,167.322727272727,113.035714285714,117.426966292135,121,98.3645833333333,104.827586206897,101.670731707317,160.370786516854,156.56644295302,188.811491935484,146.361734693878,116.991588785047,179.584552845528,166.983620689655,174.207317073171,96.5,168.248148148148,120.8275,235.861923076923,96.4814814814815,137.5,123.434579439252,266.376580310881,171.141463414634,113.333333333333,159.746835443038,160.857874015748
"1999-04-01",207.863447951751,120.138888888889,281.338175331295,101.525,128.333333333333,130.513111111111,117.933333333333,189.446897663175,102.5,181.300209205021,151.617557251908,219.035087719298,142.018348623853,105.534210526316,136.315789473684,188.307570977918,167.522012578616,152.954545454545,136.217948717949,123.522727272727,109.015748031496,NA,136.44375,188.308219178082,121.628571428571,200.369333333333,74,148.965517241379,252.297603626943,148.488659793814,114.833333333333,144.528125,173.772486772487,173.179329608939,148.653333333333,264.667404129794,144.0625,NA,180.282051282051,236.307692307692,197.232142857143,160.641025641026,109.608695652174,219.970873786408,164.208333333333,105.1875,174.761904761905,121.056779661017,122.743150684932,122.058823529412,87.6214285714286,100.7,107.283333333333,169.066666666667,174.619047619048,190.862107623318,155.791176470588,119.183673469388,177.069306930693,157.795833333333,176.01746031746,NA,170.348039215686,99.425,242.507615230461,113.4,130,125.647058823529,272.067505854801,168.176865671642,126.666666666667,159.009900990099,158.34092920354
"1999-05-01",203.495623417479,137.391304347826,280.707072143233,109.705882352941,119.375,121.340714285714,111.756756756757,166.846740638003,103.653846153846,156.740875912409,149.649494949495,203.651639344262,141.641071428571,90.21125,123.142857142857,190.031551204819,158.709536082474,139.4925,136.25,92.1666666666667,118.372093023256,NA,136.666666666667,195.818965517241,129.72972972973,208.849436619718,92.8571428571429,149.110169491525,255.429699863574,156.571428571429,125.953488372093,146.961038961039,171.997905759162,178.158762886598,151.13133640553,260.282776349614,131.023529411765,125.333333333333,173.685873605948,228.159763313609,199.444444444444,182.236994219653,110.166666666667,219.135539215686,173.64667896679,122.565217391304,190.740909090909,117.358870967742,117.13,122.333333333333,109.68,114.705882352941,95.2413793103448,164.380434782609,166.842957746479,189.637188208617,151.257,124.510869565217,187.981981981982,165.44756097561,177.068333333333,97.2222222222222,172.518867924528,114.444444444444,238.069529652352,109.210526315789,135.163157894737,133.37984496124,270.012226512227,168.883720930233,132.142857142857,163.827160493827,159.783829787234
"1999-06-01",203.549352628875,130.121951219512,282.326767617938,102.783529411765,118.611111111111,124.275,112.32,176.786611353712,106,152.426282051282,154.841176470588,214.88,145.526785714286,99.6190476190476,126.612903225806,186.025950570342,157.939086294416,151.8,133.968253968254,111.25,109.96062992126,NA,165.4875,193.821138211382,126.5,208.876840148699,85,146.940298507463,250.985317460317,153.204958677686,121.230769230769,144.220779220779,170.676829268293,174.705472636816,146.231404958678,263.716006884682,129.222222222222,128.571428571429,166.640569395018,231.798561151079,204.491525423729,234.520935960591,102.69,219.419512195122,156.805111111111,112.113513513514,165,123.069642857143,118.265625,131,118.166666666667,102.083333333333,97.7941176470588,160.03908045977,167.586956521739,185.618936708861,165.974025974026,122.760256410256,178.988636363636,166.377564102564,170.75,91,168.333333333333,106.785714285714,236.318419811321,115,127.5,124.84375,264.71457253886,166.014492753623,115.061538461538,150.535714285714,168.232608695652
"1999-07-01",208.753587274019,148.611111111111,282.942620586773,96.8377777777778,117,133.974358974359,113.853846153846,177.651352530541,85.7142857142857,150.479400749064,151.949705882353,213.892857142857,142.5,96.8666666666667,120.935483870968,187.435,159.080357142857,146.212121212121,138.823529411765,148.75,108.091603053435,140,131.363636363636,201.950354609929,126.081081081081,206.872053872054,86.6666666666667,146.413043478261,257.934049079755,155.327102803738,122.549019607843,146.013513513514,174.305555555556,174.105095541401,145.969162995595,274.702592087312,132.235294117647,134.583333333333,164.512820512821,232.108843537415,207.6875,287.897777777778,116.411764705882,225.142259414226,166.308823529412,121.621621621622,162.592592592593,123.308510638298,122.355263157895,121.818181818182,102.391304347826,97.1866666666667,94.717,158.358974358974,162.392372881356,189.94060475162,155.877536231884,117.3203125,184.824561403509,152.256637168142,171.551724137931,100,173.811320754717,94.2214285714286,231.976217821782,110,106.363636363636,126.535947712418,269.695497630332,172.272727272727,126.5,150.845294117647,164.290096618357
"1999-08-01",206.55543337446,125.348837209302,279.19768728004,106.25,111.875,119.8,112.666666666667,180.092057677319,91.55,156.454828660436,152.25974789916,209.157973856209,144.15045045045,87.7833333333333,146.521739130435,185.392912172573,156.205111111111,151.344117647059,133.333333333333,107.516666666667,108.371212121212,134,126.618181818182,196.133858267717,129.261538461538,199.987951807229,92.5,157.5,251.315350877193,154.230769230769,125.897435897436,143.50253164557,173.334158415842,174.635467980296,152.321052631579,270.539019607843,142.597222222222,130.881818181818,167.271812080537,224.967741935484,207,296.027559055118,105.714285714286,221.185022026432,165.619402985075,130.212765957447,170,122.332666666667,124.409090909091,122.716666666667,90.86,102.391304347826,104.263953488372,161.038961038961,170.20127388535,190.397022332506,146.615492957746,120.865671641791,186.5,148.961538461538,168.380281690141,NA,164.148148148148,96.4285714285714,237.4875,110,114.092307692308,124.354838709677,264.778538812785,167.486301369863,113.461538461538,157.655384615385,163.749561403509
"1999-09-01",208.67223696834,130.222222222222,290.527891535732,106.727272727273,129,123.907142857143,111.029411764706,177.408527257933,101.764705882353,172.814873417722,149.795338983051,203.801652892562,145.114754098361,100.5,129.821428571429,192.406698564593,161.463157894737,139.286666666667,136.652173913043,123.766666666667,106.862385321101,NA,128.2859375,188.058333333333,123.970588235294,200.101268882175,103,140.091666666667,248.820224719101,147.735849056604,119.6,141.993835616438,174.387434554974,179.49504950495,147.222222222222,262.257534246575,130.384615384615,155,171.219858156028,231.687898089172,212.603174603175,230.78021978022,110.681818181818,231.754901960784,160.162337662338,131.02027027027,161.611111111111,122.111904761905,118.272727272727,131.875,110.394230769231,105.238095238095,119.934615384615,164.044117647059,163,187.176039119804,150.327868852459,123.139864864865,174.873417721519,162.898214285714,170.844155844156,95,171.141304347826,110.5,239.070660792952,110.578947368421,113.9,126.111111111111,278.671284513806,167.631578947368,126.25,156.823033707865,159.651821862348
